SourceTag	ligandid	proteinid	Canonical_Smiles	typeofbinding
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL135	19	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL170427	19	CCCCOC(=O)c1ccc2c(C(=O)c3ccc(OCC[NH+]4CCCCC4)cc3)c(sc2c1)c5ccc(O)cc5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL353709	19	COC(=O)c1ccc2c(C(=O)c3ccc(OCC[NH+]4CCCCC4)cc3)c(sc2c1)c5ccccc5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL170884	19	CNC(=O)c1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCC[NH+]5CCCCC5)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL170995	19	COC(=O)c1ccc(cc1)c2sc3cc(ccc3c2C(=O)c4ccc(OCC[NH+]5CCCCC5)cc4)C(=O)OC	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL416088	19	CC(=O)c1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCC[NH+]5CCCCC5)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL297813	19	CC(=O)c1ccc2c(C(=O)c3ccc(OCC[NH+]4CCCCC4)cc3)c(sc2c1)c5ccc(O)cc5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL297830	19	CCOP(=O)(OCC)c1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCC[NH+]5CCCCC5)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL297782	19	NC(=O)c1ccc2c(C(=O)c3ccc(OCC[NH+]4CCCCC4)cc3)c(sc2c1)c5ccc(O)cc5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL47811	19	Oc1ccc(cc1)c2sc3cc(ccc3c2C(=O)c4ccc(OCC[NH+]5CCCCC5)cc4)C#C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL81	19	Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCC[NH+]5CCCCC5)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL83	19	CC\C(=C(/c1ccccc1)\c2ccc(OCC[NH+](C)C)cc2)\c3ccccc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL169162	19	COC(=O)c1ccc2c(C(=O)c3ccc(OCC[NH+]4CCCCC4)cc3)c(sc2c1)c5ccc(O)cc5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL295540	19	Oc1ccc2c(C(=O)c3ccc(OCC[NH+]4CCCCC4)cc3)c(sc2c1)c5ccc(cc5)C(=O)[O-]	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL43779	19	Oc1ccc2c(C(=O)c3ccc(OCC[NH+]4CCCCC4)cc3)c(sc2c1)c5ccc(cc5)C#C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL170001	19	Oc1ccc2c(C(=O)c3ccc(OCC[NH+]4CCCCC4)cc3)c(sc2c1)c5ccc(cc5)C#N	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL355304	19	CC(C)COC(=O)c1ccc2c(C(=O)c3ccc(OCC[NH+]4CCCCC4)cc3)c(sc2c1)c5ccc(O)cc5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL47217	174	CCOC(=O)c1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCC[NH+]5CCCCC5)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL416268	174	NC(=O)c1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCC[NH+]5CCCCC5)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL297996	174	COC(=O)c1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCC[NH+]5CCCCC5)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL46921	174	CN(C)C(=O)c1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCC[NH+]5CCCCC5)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL297549	174	Oc1ccc2c(C(=O)c3ccc(OCC[NH+]4CCCCC4)cc3)c(sc2c1)c5ccc(C=C)cc5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL45107	174	CCOP(=O)(OCC)c1ccc2c(C(=O)c3ccc(OCC[NH+]4CCCCC4)cc3)c(sc2c1)c5ccc(O)cc5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL135	174	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL170427	174	CCCCOC(=O)c1ccc2c(C(=O)c3ccc(OCC[NH+]4CCCCC4)cc3)c(sc2c1)c5ccc(O)cc5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL353709	174	COC(=O)c1ccc2c(C(=O)c3ccc(OCC[NH+]4CCCCC4)cc3)c(sc2c1)c5ccccc5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL170884	174	CNC(=O)c1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCC[NH+]5CCCCC5)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL170995	174	COC(=O)c1ccc(cc1)c2sc3cc(ccc3c2C(=O)c4ccc(OCC[NH+]5CCCCC5)cc4)C(=O)OC	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL416088	174	CC(=O)c1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCC[NH+]5CCCCC5)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL297813	174	CC(=O)c1ccc2c(C(=O)c3ccc(OCC[NH+]4CCCCC4)cc3)c(sc2c1)c5ccc(O)cc5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL297830	174	CCOP(=O)(OCC)c1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCC[NH+]5CCCCC5)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL297782	174	NC(=O)c1ccc2c(C(=O)c3ccc(OCC[NH+]4CCCCC4)cc3)c(sc2c1)c5ccc(O)cc5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL47811	174	Oc1ccc(cc1)c2sc3cc(ccc3c2C(=O)c4ccc(OCC[NH+]5CCCCC5)cc4)C#C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL81	174	Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCC[NH+]5CCCCC5)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL83	174	CC\C(=C(/c1ccccc1)\c2ccc(OCC[NH+](C)C)cc2)\c3ccccc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL169162	174	COC(=O)c1ccc2c(C(=O)c3ccc(OCC[NH+]4CCCCC4)cc3)c(sc2c1)c5ccc(O)cc5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL295540	174	Oc1ccc2c(C(=O)c3ccc(OCC[NH+]4CCCCC4)cc3)c(sc2c1)c5ccc(cc5)C(=O)[O-]	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL43779	174	Oc1ccc2c(C(=O)c3ccc(OCC[NH+]4CCCCC4)cc3)c(sc2c1)c5ccc(cc5)C#C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL170001	174	Oc1ccc2c(C(=O)c3ccc(OCC[NH+]4CCCCC4)cc3)c(sc2c1)c5ccc(cc5)C#N	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL355304	174	CC(C)COC(=O)c1ccc2c(C(=O)c3ccc(OCC[NH+]4CCCCC4)cc3)c(sc2c1)c5ccc(O)cc5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL8597	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](O)[C@@H](C4)OC)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL406186	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](OCCc5ccccc5)[C@@H](C4)OC)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL263032	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](OCCCc5ccccc5)[C@@H](C4)OC)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL293155	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](OCc5ccccc5)[C@@H](C4)OC)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL262698	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](Oc5ccccc5)[C@@H](C4)OC)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL384325	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](OC\C=C\c5ccc(O)cc5)[C@@H](C4)OC)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL8597	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](O)[C@@H](C4)OC)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL406510	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](OC\C=C\c5cccc(c5)[N+](=O)[O-])[C@@H](C4)OC)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL262492	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](OC\C=C\c5ccc(Br)cc5)[C@@H](C4)OC)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL366891	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2OC(O)([C@@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](O)[C@@H](C4)OC\C=C\C)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL366353	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2OC(O)([C@@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](OCc5ccsc5)[C@H](O)C4)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL439899	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2OC(O)([C@@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](OCc5cccs5)[C@H](O)C4)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL174029	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2OC(O)([C@@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](OC(C)C=C)[C@H](O)C4)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL170655	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2OC(O)([C@@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](OCC=C)[C@H](O)C4)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL369579	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2OC(O)([C@@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](OC\C=C\C)[C@H](O)C4)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL355620	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2OC(O)([C@@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](O)[C@@H](C4)OC(C)C=C)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL435906	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2OC(O)([C@@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](O)[C@@H](C4)OCc5ccsc5)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL433606	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2OC(O)([C@@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](O)[C@@H](C4)OCc5cccs5)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL176774	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2OC(O)([C@@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](OCc5occc5)[C@H](O)C4)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL8597	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](O)[C@@H](C4)OC)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL170544	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2OC(O)([C@@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](O)[C@@H](C4)OCC=C)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL367780	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2OC(O)([C@@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](O)[C@H](O)C4)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL368142	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2OC(O)([C@@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](O)[C@@H](C4)OCc5occc5)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL405104	80	CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2OC(O)([C@@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](O)[C@@H](C4)OC(C)C)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL70822	80	CC[C@@H]1\C=C(/C)\C[C@H](C)[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](O)[C@@H](C4)OC)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL71849	80	CC[C@@H]1\C=C(/C)\C[C@H](C)[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](Oc5ccccc5)[C@@H](C4)OC)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL303180	80	CC[C@@H]1\C=C(/C)\[C@@H](O)[C@H](C)[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](Oc5ccc6c(ccn6C)c5)[C@@H](C4)OC)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL303852	80	CC[C@@H]1\C=C(/C)\[C@@H](O)[C@H](C)[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](O)[C@@H](C4)OC)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL302040	80	CC[C@@H]1\C=C(/C)\C[C@H](C)[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](Oc5ccc6ccccc6c5)[C@@H](C4)OC)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL431360	80	CC[C@@H]1\C=C(/C)\C[C@H](C)[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](Oc5ccc6[nH]ccc6c5)[C@@H](C4)OC)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL68027	80	CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)\[C@H]2OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@]4(O)O[C@@H]([C@H](C[C@H]4C)OC)[C@@H](OC)[C@@H](C)C\C(=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]2C)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL419817	80	CC[C@@H]1\C=C(/C)\C[C@H](C)[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](Oc5ccc6c(ccn6C)c5)[C@@H](C4)OC)\C	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL140442	80	CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H](CC(=O)[C@H](C)\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C\1/C)[C@H](C)C[C@@H](CCO)CCC(=O)OC	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL413	80	CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(/C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC)CC[C@H]1O	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL6615	12135	CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL360324	12135	CO[C@H]1C[C@@]2(C)[C@@H](CC[C@@]2(O)C#CC3=CC=CC3)[C@@H]4CCc5cc(O)ccc5[C@@H]14	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL175905	12135	CC[C@@H]([C@@H](CC1=CC=CC1)c2ccc(O)cc2)c3ccc(O)cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL175617	12135	C[C@]12C[C@H](CCl)[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#CC5=CC=CC5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL9225	12135	CC[C@H]([C@H](CC)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL135	12135	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL176257	12135	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C5=CC=CC5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL362396	12135	CC[C@H]1C[C@]2(C)[C@@H](O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@@H]13	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL175602	12135	C[C@]12C[C@H](CCl)[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL175625	12135	CC[C@@H]([C@@H](CCC1C=CC=C1)c2ccc(O)cc2)c3ccc(O)cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL178051	12135	CC[C@H]1C[C@@]2(C)[C@@H](CC[C@@]2(O)C#CC3=CC=CC3)[C@@H]4CCc5cc(O)ccc5[C@@H]14	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL25168	12135	CC[C@@H]([C@@H](C)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL367157	12135	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#CC5=CC=CC5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL175607	12135	CC[C@@H]([C@H](CCC1C=CC=C1)c2ccc(O)cc2)c3ccc(O)cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL176003	12135	CC[C@H]([C@@H](CC1=CC=CC1)c2ccc(O)cc2)c3ccc(O)cc3	competitive
