BindingDB	Canonical_Smiles	IC50	PubChem
50278806	c1([H])c(C(N(C([H])([H])[H])C([H])([H])C([H])([H])[H])=[N+]([H])[H])c([H])c([H])c(C(=O)N([H])c2c([H])c([H])c([H])c([H])c2C(N([H])c3nc([H])c(Cl)c([H])c3[H])=O)c1[H]	6	44592470
50261842	C1(=O)N(C([H])([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])\N=C(/N([H])C(=O)c3c([H])c([H])c([H])c([H])c3[H])\N([H])c4c([H])c5c(oc(C([H])([H])[H])c5[H])c([H])c4[H]	6	44473076
50150502	c1(C([H])([H])N(c2c([H])c([H])c(c([H])c2[H])OC([H])(C([H])([H])C3([H])[H])C([H])([H])C([H])([H])N3C(C([H])([H])[H])=[N+]([H])[H])C(=O)c4c([H])c([H])c(c([H])c4[H])C([O-])=O)nc5c(c([H])c([H])c(c5[H])C(N([H])[H])=[N+]([H])[H])n1C([H])([H])C(=O)N([H])C([H])([H])c(c([H])c([H])c6Cl)c([H])c6Cl	6	44393675
50140356	c1(c([H])c(C([H])([H])[H])nn1c2c([H])c([H])c(c([H])c(Cl)c([H])c3[H])c3c2[H])C(=O)N([H])c(c([H])c([H])c4c5c([H])c([H])c([H])c([H])c5S(C([H])([H])[H])(=O)=O)c(F)c4[H]	6	21366646
50140382	c1(c([H])c(C([H])([H])[H])nn1c2c([H])c([H])c(c([H])c(Cl)c([H])c3[H])c3c2[H])C(=O)N([H])c(c([H])c([H])c4C(=O)N5C([H])([H])C([H])([H])C([H])([H])C5([H])[H])c([H])c4[H]	6	44273754
50125003	S(=O)(=O)(c1c([H])c([H])c(c([H])c1[H])[N+](=O)[O-])N2C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])[N+]([H])=C(N([H])[H])[N-][H])C(=O)c3sc([H])c([H])n3)C(=O)C2([H])[H]	6	44376287
50124986	S(=O)(=O)(c1c([H])c([H])c(c([H])c1[H])N([H])[H])N2C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C(=O)c3sc([H])c([H])n3)C(=O)C2([H])[H]	6	44376286
50144096	S(=O)(=O)(N1C([H])([H])C([H])([H])N(C(=O)c2c([H])c([H])c(c([H])c2[H])C3=NC([H])([H])C([H])([H])N3C([H])([H])[H])[C@@]([H])(C1([H])[H])C([H])([H])C(=O)N4C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c5c([H])c(c([H])c([H])c(Cl)c6[H])c6s5	6	44305992
50144142	S(=O)(=O)(N1C([H])([H])C([H])([H])N(C(=O)c2c([H])c([H])c(c([H])c2[H])C3=NC([H])([H])C([H])([H])N3C([H])([H])[H])[C@@]([H])(C1([H])[H])C([H])([H])C(=O)N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c5c([H])c(c([H])c([H])c(Cl)c6[H])c6s5	6	44306077
50123420	S(C([H])([H])[H])(=O)(=O)N(C([H])([H])c(c([H])c([H])c(c([H])c([H])c1C(N([H])[H])=[N+]([H])[H])c2c1[H])c2[H])c3c([H])c([H])c(c([H])c3[H])OC([H])(C([H])([H])C4([H])[H])C([H])([H])C([H])([H])N4C(C([H])([H])[H])=[N+]([H])[H]	6	15392306
50083744	N1(C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(C([H])([H])N([H])C(=O)[C@@]([H])(C([H])([H])C([H])([H])N([H])C(=O)C2=C([H])N([H])C(=O)C([H])=C2[H])N([H])S(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])(=O)=O)=O)[C@@]1([H])O[H])C(N([H])[H])=[N+]([H])[H]	6.0999999	44343581
50358969	c1(C(=O)[O-])c([H])c([H])c([H])c(C([H])([H])N([H])C(=O)c2sc(Cl)c([H])c2[H])c1N([H])C(=O)c3nc4c(C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C4([H])[H])s3	6.0999999	25050945
50142131	S(N([H])[H])(=O)(=O)c1c([H])c([H])c([H])c([H])c1c(c([H])c([H])c2C(=O)N([H])c3c([H])c(N([H])[H])c([H])c([H])c3C(=O)N([H])c4c([H])c([H])c(Br)c([H])n4)c([H])c2[H]	6.1999998	10303308
50142180	c1(c([H])c(Cl)c([H])c([H])c1N([H])C(=O)c2c([H])c([H])c(c([H])c2[H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])=C3N([H])[H])C(=O)N([H])c4c([H])c([H])c(Cl)c([H])n4	6.3000002	44385607
50103672	C(=O)(c1c([H])c([H])c(c([H])c1[H])N([H])C(C([H])([H])Oc(c([H])c([H])c([H])c2C(N([H])[H])=[N+]([H])[H])c2[H])=O)N3C([H])([H])C([H])=C([H])C3([H])[H]	6.3000002	44312776
50358977	c1([H])c(C(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c(C([H])([H])N([H])C(=O)c2sc(Cl)c([H])c2[H])c1N([H])C(=O)c3nc4c(C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C4([H])[H])s3	6.3000002	57401018
50392597	[S@](=NC(=O)C([H])([H])[N+]1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])(c(c([H])c([H])c2C(=O)N([H])c(c(C(N([H])c3c([H])c([H])c(Cl)c([H])n3)=O)c([H])c4Cl)c(OC([H])([H])[H])c4[H])c([H])c2[H])(=C([H])[H])[O-]	6.4000001	91929534
50103681	S(N([H])[H])(=O)(=O)c1c([H])c([H])c([H])c([H])c1c2c([H])c([H])c(c([H])c2[H])N([H])C(=O)C([H])([H])C([H])([H])Oc(c([H])c([H])c([H])c3C(N([H])[H])=[N+]([H])[H])c3[H]	6.4000001	44312851
35283	c1([H])c(\N=C(/N([H])C#N)\N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C2=O)c([H])c([H])c(oc(C([H])([H])[H])c4[H])c14	6.5	44249821
35748	[C@@]1([H])(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(c2nc(c([H])c([H])c(Cl)c3[H])c3n2[H])=O)[C@]([H])(N([H])C(c4nc(C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C5([H])[H])c5s4)=O)C1([H])[H]	6.5	16660968
50093058	S(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])(=O)(=O)N([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C(=O)N(C([H])([H])[H])C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C(=O)C(=O)N([H])C([H])([H])C(OC([H])([H])C([H])([H])[H])=O	6.5999999	44313932
50142093	c1([H])c([H])c([H])c([H])c(c2c([H])c([H])c(C(=O)N([H])c3c([H])c([H])c([H])c([H])c3C(N([H])c4nc([H])c(Cl)c([H])c4[H])=O)c([H])c2[H])c1S(=O)(=O)N([H])[H]	6.6999998	10207569
50142101	S(N([H])[H])(=O)(=O)c1c([H])c([H])c([H])c([H])c1c(c([H])c([H])c2C(=O)N([H])c3c([H])c([H])c(N([H])[H])c([H])c3C(=O)N([H])c4c([H])c([H])c(Cl)c([H])n4)c([H])c2[H]	6.6999998	10142819
50142176	c1(c([H])c(Cl)c([H])c([H])c1N([H])C(=O)c2c([H])c([H])c(c([H])c2[H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])[H])C(=O)N([H])c3c([H])c([H])c(Cl)c([H])n3	6.8000002	44386242
50142156	c1(c([H])c(Cl)c([H])c([H])c1N([H])C(=O)c2c([H])c([H])c(c([H])c2[H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])C(=O)N([H])c3c([H])c([H])c(Cl)c([H])n3	6.9000001	44386179
50358988	c1([H])c(C(=O)[O-])c([H])c([H])c(C([H])([H])N([H])C(=O)c2sc(Cl)c([H])c2[H])c1N([H])C(=O)c3nc4c(C([H])([H])[N@@+]([H])(C([H])(C([H])([H])F)C([H])([H])F)C([H])([H])C4([H])[H])s3	6.9000001	57403637
50270658	c1(Cl)c([H])c2c(c([H])c(S(=O)(=O)C([H])([H])C([H])([H])C(N3C([H])([H])C([H])([H])N(N4C(n5c(c([H])nc5C([H])([H])[H])C4([H])[H])=O)C([H])([H])C3([H])[H])=O)c([H])c2[H])c([H])c1[H]	6.9000001	24881192
50113599	S(N([H])[H])(=O)(=O)c1c([H])c([H])c([H])c([H])c1c2c([H])c([H])c(c([H])c2[H])N([H])C(=O)\C([H])=C(\C([H])([H])OC([H])([H])[H])/c3c([H])c([H])c([H])c(c3[H])C(N([H])[H])=[N+]([H])[H]	7	44284734
50123425	S(=O)(=O)(C([H])([H])C(OC([H])([H])C([H])([H])[H])=O)N(C([H])([H])c(c([H])c([H])c([H])c1c(c([H])c([H])c([H])c2C(N([H])[H])=[N+]([H])[H])c2[H])c1[H])c3c([H])c([H])c(c([H])c3[H])OC([H])(C([H])([H])C([H])([H])N4C(C([H])([H])[H])=[N+]([H])[H])C([H])([H])C4([H])[H]	7	44368086
50144128	S(=O)(=O)(N1C([H])([H])C([H])([H])N(C(=O)c2c([H])c([H])c(c([H])c2[H])C3=NC([H])([H])C([H])([H])N3C([H])([H])[H])[C@@]([H])(C1([H])[H])C([H])([H])C(=O)N4C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c5c([H])c6c(c([H])c([H])c(Cl)c6[H])n5[H]	7	44305652
50144112	S(=O)(=O)(N1C([H])([H])C([H])([H])N(C(=O)c2c([H])c([H])c(c([H])c2[H])C3=NC([H])([H])C([H])([H])N3C([H])([H])[H])[C@@]([H])(C1([H])[H])C([H])([H])C(=O)N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c5c([H])c6c(c([H])c([H])c(Cl)c6[H])n5[H]	7	44305653
50144099	S(=O)(=O)(N1C([H])([H])C([H])([H])N(C(=O)c2c([H])c([H])c(c([H])c2[H])C3=NC([H])([H])C([H])([H])N3C([H])([H])[H])[C@@]([H])(C1([H])[H])C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])c4c([H])c(c([H])c([H])c(Cl)c5[H])c5s4	7	44305862
50113594	S(N([H])[H])(=O)(=O)c1c([H])c([H])c([H])c([H])c1c2c([H])c([H])c(c([H])c2[H])N([H])C(=O)\C([H])=C(\C([H])([H])C([H])([H])[H])/c3c([H])c([H])c([H])c(c3[H])C(N([H])[H])=[N+]([H])[H]	7	44284451
50140438	c1(c([H])c(C([H])([H])[H])nn1c2c([H])c([H])c(c([H])c(Cl)c([H])c3[H])c3c2[H])C(=O)N([H])c(c([H])c([H])c4C(=[N+]([H])[H])N5C([H])([H])C([H])([H])C([H])([H])C([H])([H])C5([H])[H])c(F)c4[H]	7	21366649
50140360	n1(nc(C([H])([H])[H])c([H])c1C(=O)N([H])c(c([H])c([H])c2c3c([H])c([H])c([H])c([H])c3C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c(F)c2[H])c4c([H])c5c(c([H])c([H])c([H])c5[H])c([H])c4S(C([H])([H])[H])(=O)=O	7	10007890
50149098	c1(c2c([H])c([H])c(Cl)s2)nc(c([H])c([H])c(C([H])([H])C([H])([H])C(=O)N([H])c(c([H])c([H])c3N4C([H])([H])C([H])([H])OC([H])([H])C4=O)c([H])c3Cl)c5[H])c5n1[H]	7	44348648
50123415	S(C([H])([H])[H])(=O)(=O)N(C([H])([H])c(c([H])c([H])c([H])c1c(c([H])c([H])c([H])c2C(N([H])[H])=[N+]([H])[H])c2[H])c1[H])c3c([H])c([H])c(c([H])c3[H])OC([H])(C([H])([H])C4([H])[H])C([H])([H])C([H])([H])N4C(C([H])([H])[H])=[N+]([H])[H]	7	44368623
50115936	S(N([H])[H])(=O)(=O)c1c([H])c([H])c([H])c([H])c1c2c([H])c([H])c(c(Br)c2[H])N([H])C(=O)\C(\F)=C(\C([H])([H])[H])/c3c([H])c([H])c(c([H])c([H])nc4N([H])[H])c4c3[H]	7	9829120
50125027	S(=O)(=O)(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])N2C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C(=O)c3sc([H])c([H])n3)C(=O)[C@@]2([H])C([H])([H])C(OC([H])([H])C([H])([H])[H])=O	7	44376544
50328724	c1([H])c2c(c([H])c(C([H])([H])[H])o2)c([H])c(N([H])\C(\N([H])C(c3c([H])c([H])c(C(N(C([H])([H])[H])C([H])([H])[H])=O)nc3[H])=O)=N\[C@@]4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N5C([H])([H])C([H])([H])C([H])([H])C5([H])[H])C4=O)c1[H]	7	44473100
50358889	C(=O)(c1c([H])nn([H])c1N([H])[H])N(C([H])([H])[C@@]([H])(C([H])([H])N(C2([H])[H])C(=O)C([H])([H])N(C([H])([H])C([H])([H])C3([H])[H])C(=O)[C@@]3([H])N([H])S(=O)(=O)c4c([H])c([H])c5c(c([H])c([H])c(Cl)c5[H])c4[H])C([H])([H])[C@@]26[H])C6([H])[H]	7	57392472
50140381	c1(c([H])c(C([H])([H])[H])nn1c2c([H])c([H])c(c([H])c(Cl)c([H])c3[H])c3c2[H])C(=O)N([H])c4nc([H])c(c([H])n4)c5c([H])c([H])c([H])c([H])c5S(N([H])[H])(=O)=O	7	44273493
50249363	c1(OC([H])([H])[H])c([H])c(C(=O)N([H])c2c([H])c([H])c(Cl)c([H])c2C(N([H])c3nc([H])c(Cl)c([H])c3[H])=O)c([H])c([H])c1C(N(C([H])([H])[H])C([H])([H])[H])=[N+]([H])[H]	7	44565759
50278122	c1([H])c(C(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])=[N+]([H])[H])c([H])c([H])c(C(=O)N([H])c3c([H])c([H])c([H])c([H])c3C(N([H])c4nc([H])c(Cl)c([H])c4[H])=O)c1[H]	7	18728109
81693	C1([H])([H])[C@]([H])(C(N([H])c2c([H])c([H])c(c3c(S(=O)(=O)C([H])([H])[H])c([H])c([H])c([H])c3[H])c([H])c2F)=O)N(C(N([H])c4c([H])c([H])c(Cl)c([H])c4[H])=O)C([H])([H])[C@]1([H])F	7	54592298
35293	c1([H])c(\N=C(/N([H])C(c2c([H])c(Cl)c([H])c([H])c2[H])=O)\N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C3=O)c([H])c([H])c(oc(C([H])([H])[H])c5[H])c15	7	44473077
50142113	c1(c([H])c(Cl)c([H])c([H])c1N([H])C(=O)c2c([H])c([H])c(c([H])c2[H])c(c([H])c([H])c([H])c3N4C([H])([H])C([H])([H])C([H])(O[H])C([H])([H])C4([H])[H])c3[H])C(=O)N([H])c5c([H])c([H])c(Cl)c([H])n5	7	44385894
50142153	c1(c([H])c(Cl)c([H])c([H])c1N([H])C(=O)c2c([H])c([H])c(C([H])([H])[N+]([H])([H])C([H])([H])[H])c([H])c2[H])C(=O)N([H])c3c([H])c([H])c(Cl)c([H])n3	7	18727838
50115945	S(C([H])([H])[H])(=O)(=O)c1c([H])nc([H])c([H])c1c2c([H])c([H])c(c([H])c2[H])N([H])C(=O)\C(\F)=C(\C([H])([H])[H])/c3c([H])c([H])c(c([H])c([H])nc4N([H])[H])c4c3[H]	7	44305011
50140442	c1(C(=O)N([H])c(c([H])c([H])c2C(=[N+]([H])[H])N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(F)c2[H])nnnn1c4c([H])c([H])c(c([H])c(Cl)c([H])c5[H])c5c4[H]	7	21366479
50140446	c1(c([H])c(C([H])([H])[H])nn1c2c([H])c([H])c(c([H])c(Cl)c([H])c3[H])c3c2[H])C(=O)N([H])c(c([H])c([H])c4C(=[N+]([H])[H])N5C([H])([H])C([H])([H])C([H])([H])C5([H])[H])c(F)c4[H]	7	21366651
50081087	N1(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])N2C(N([H])[H])=[N+]([H])[H])[C@@]2([H])O[H])c3c(C([H])([H])C([H])([H])[C@]([H])(N([H])S(C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])(=O)=O)C1=O)c([H])c(OC([H])([H])[H])c([H])c3[H]	7.1999998	44320495
50081086	N1(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])N2C(N([H])[H])=[N+]([H])[H])[C@@]2([H])O[H])c3c(c([H])c([H])c([H])c3[H])C([H])([H])C([H])([H])[C@]([H])(N([H])S(C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])(=O)=O)C1=O	7.3000002	44320862
50114464	S(N([H])[H])(=O)(=O)c1c([H])c([H])c([H])c([H])c1c2c([H])c([H])c(c([H])c2[H])N([H])C(=O)c3c([H])c([H])c([H])c([H])c3Oc(c([H])c([H])c([H])c4C(N([H])[H])=[N+]([H])[H])c4[H]	7.3000002	9848265
50340857	c1(N([H])C(=O)c(s2)nc(c2C3([H])[H])C([H])([H])C([H])([H])[N@+]3([H])C([H])([H])[H])c([H])c([H])c([H])c([H])c1N([H])C(c4c([H])c5c(c([H])c([H])c(Cl)c5[H])n4[H])=O	7.4000001	54581294
50255574	[N@@+]1([H])(C([H])([H])[H])C([H])([H])c2c(nc(C(=O)N([H])[C@]3([H])C([H])([H])[C@@]([H])(C(=O)[O-])C([H])([H])C([H])([H])[C@]3([H])N([H])C(c4c([H])c5c(c([H])c([H])c(Cl)c5[H])n4[H])=O)s2)C([H])([H])C1([H])[H]	7.5	44593556
50114455	S(N([H])[H])(=O)(=O)c1c([H])c([H])c([H])c([H])c1c2c([H])c([H])c(c([H])c2[H])C(N([H])C([H])([H])C([H])([H])Oc(c([H])c([H])c([H])c3C(N([H])[H])=[N+]([H])[H])c3[H])=O	7.5	9954812
50149940	c1(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])nc([H])c([H])n1c2c([H])c([H])c(c([H])c2[H])C(=O)N([H])[C@]([H])(C([H])([H])C(=O)N([H])c3c([H])c([H])c(Cl)c([H])n3)C(=O)N4C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H]	7.5999999	44393296
50149088	c1(c2c([H])c([H])c(Cl)s2)nc(c([H])c([H])c(C([H])([H])C([H])([H])C(=O)N([H])c(c([H])c([H])c3N4C([H])=C([H])C([H])=C([H])C4=O)c([H])c3F)c5[H])c5n1[H]	7.5999999	44348635
50149959	S(N([H])[H])(=O)(=O)c1c([H])c([H])c([H])c([H])c1c(c([H])c2[H])c([H])c([H])c2C(=O)N([H])[C@]([H])(C([H])([H])C(=O)N([H])c3c([H])c([H])c(Br)c([H])n3)C(=O)N4C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H]	7.5999999	10189176
81699	C1([H])([H])[C@]([H])(C(N([H])c2c([H])c([H])c(c3c(S(=O)(=O)C([H])([H])[H])c([H])c([H])c([H])c3[H])c([H])c2F)=O)N(C(N([H])c4c([H])c([H])c(F)c([H])c4[H])=O)C([H])([H])[C@]1([H])O[H]	7.5999999	54592301
50328699	c1([H])c([H])c2c(c([H])c([C@]3([H])N(S(=O)(=O)C([H])([H])C([H])([H])[H])c4c(c([H])c(OC5([H])C([H])([H])C([H])([H])N(C(C([H])([H])[H])=[N+]([H])[H])C([H])([H])C5([H])[H])c([H])c4[H])C3([H])[H])c([H])c2[H])c([H])c1C(=[N+]([H])[H])N([H])[H]	7.5999999	11650066
50093060	S(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])(=O)(=O)N([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C(=O)N(C([H])([H])[H])C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])c2c([H])c([H])c(O[H])c([H])c2[H])C(=O)C(=O)N([H])C([H])([H])C(OC([H])([H])C([H])([H])[H])=O	7.5999999	44314265
50114478	S(N([H])[H])(=O)(=O)c1c([H])c([H])c([H])c([H])c1c2c([H])c([H])c(c([H])c2[H])N([H])C(=O)c3c([H])c(Cl)c([H])c([H])c3Oc(c([H])c([H])c([H])c4C(N([H])[H])=[N+]([H])[H])c4[H]	7.6999998	22596395
50340862	c1(N([H])C(=O)c(s2)nc(c2C3([H])[H])C([H])([H])C([H])([H])[N@+]3([H])C([H])([H])[H])c([H])c(C(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1N([H])C(c4c([H])c5c(c([H])c([H])c(Cl)c5[H])n4[H])=O	7.6999998	54583289
50114497	S(N([H])[H])(=O)(=O)c1c([H])c([H])c([H])c([H])c1c2c([H])c([H])c(c([H])c2[H])N([H])C(=O)c3c([H])c(c([H])c([H])c3Oc(c([H])c([H])c([H])c4C(N([H])[H])=[N+]([H])[H])c4[H])N([H])C(C([H])([H])[H])=O	7.6999998	18727776
50114488	S(N([H])[H])(=O)(=O)c1c([H])c([H])c([H])c([H])c1c(c([H])c([H])c2C(=O)N(C([H])([H])C([H])([H])Oc(c([H])c([H])c([H])c3C(N([H])[H])=[N+]([H])[H])c3[H])C([H])([H])c4c([H])c([H])oc4[H])c([H])c2[H]	7.8000002	9958249
50146539	S(=O)(=O)(c1c([H])c([H])c(c([H])c(Cl)c([H])c2[H])c2c1[H])N3C([H])([H])C([H])([H])N(C([H])([H])C3([H])[H])C(=O)c4sc5c(C([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C5([H])[H])n4	7.8000002	44331000
50373928	c12c(C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C1([H])[H])nc(s2)C(=O)N([H])[C@@]3([H])[C@@]([H])(N([H])C(=O)c4c([H])c5c(c([H])c([H])c(Cl)c5[H])n4[H])C([H])([H])C([H])([H])N(C(=O)N([H])C([H])([H])C([H])([H])[H])C3([H])[H]	7.8000002	44454953
50093065	S(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])(=O)(=O)N([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C(=O)N(C([H])([H])[H])C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C(=O)C(=O)N([H])C([H])([H])C(N([H])C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])=O	7.8899999	44314000
50140352	c1(c([H])c(C([H])([H])[H])nn1c2c([H])c([H])c(c([H])c(Cl)c([H])c3[H])c3c2[H])C(=O)N([H])c(c([H])c([H])c4n5c([H])c([H])nc5C([H])([H])[H])c([H])c4[H]	8	44273645
50140401	n1(nc(C([H])([H])[H])c([H])c1C(=O)N([H])c(c([H])c([H])c2n3c([H])c([H])nc3C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c(F)c2[H])c4c([H])c5c(c([H])c([H])c([H])c5[H])c([H])c4S(C([H])([H])[H])(=O)=O	8	44274011
50125001	S(c1c([H])c([H])c([H])c([H])c1[H])(=O)(=O)N2C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C(=O)c3sc([H])c([H])n3)C(=O)C2([H])[H]	8	44376079
50228756	N1(C([H])([H])C([H])([H])N(S(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])(=O)=O)[C@]([H])(C([H])([H])C(OC([H])([H])[H])=O)C1=O)C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[N+]([H])=C(N([H])[H])N([H])[H])C(c3sc([H])c([H])n3)=O	8	44453589
50144136	S(=O)(=O)(N1C([H])([H])C([H])([H])N(C(=O)c2c([H])c([H])c(c([H])c2[H])C3=NC([H])([H])C([H])([H])N3C([H])([H])[H])[C@@]([H])(C1([H])[H])C([H])([H])C(=O)N4C([H])([H])C([H])([H])N(C([H])([H])C4([H])[H])c5c([H])c([H])[n+]([H])c([H])c5[H])c6c([H])c7c(c([H])c([H])c(Cl)c7[H])n6[H]	8	44305791
50144135	S(=O)(=O)(N1C([H])([H])C([H])([H])N(C(=O)c2c([H])c([H])c(c([H])c2[H])C3=NC([H])([H])C([H])([H])N3C([H])([H])[H])[C@@]([H])(C1([H])[H])C([H])([H])C(=O)N4C([H])([H])C([H])([H])C([H])(C([H])([H])C4([H])[H])C([O-])=O)c5c([H])c(c([H])c([H])c(Cl)c6[H])c6s5	8	44306212
50144127	S(=O)(=O)(N1C([H])([H])C([H])([H])N(C(=O)c2c([H])c([H])c(c([H])c2[H])C3=NC([H])([H])C([H])([H])N3C([H])([H])[H])[C@@]([H])(C1([H])[H])C([H])([H])C(=O)N4C([H])([H])C([H])([H])N(C([H])([H])C4([H])[H])c5c([H])c([H])[n+]([H])c([H])c5[H])c6c([H])c(c([H])c([H])c(Cl)c7[H])c7s6	8	44305853
50144126	S(=O)(=O)(N1C([H])([H])C([H])([H])N(C([H])([H])c(c([H])c2[H])c([H])c([H])c2C(=[N+]([H])[H])N3C([H])([H])C([H])([H])C3([H])[H])C(=O)C1([H])[H])c4c([H])c5c(c([H])c([H])c(Cl)c5[H])n4[H]	8	44305717
50144114	S(=O)(=O)(N1C([H])([H])C([H])([H])N(C(=O)c2c([H])c([H])c(c([H])c2[H])C3=NC([H])([H])C([H])([H])N3C([H])([H])[H])[C@@]([H])(C1([H])[H])C([H])([H])C(=O)N4C([H])([H])C([H])([H])C([H])(C([H])([H])C4([H])[H])C(OC([H])([H])[H])=O)c5c([H])c(c([H])c([H])c(Cl)c6[H])c6s5	8	44305852
50140429	c1(C(=O)N([H])c(c([H])c([H])c2C(=[N+]([H])[H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(F)c2[H])nnnn1c4c([H])c([H])c(c([H])c(Cl)c([H])c5[H])c5c4[H]	8	21366478
50140422	c1(c([H])c(C([H])([H])[H])nn1c2c([H])c([H])c(c([H])c(Cl)c([H])c3[H])c3c2[H])C(=O)N([H])c(c([H])c([H])c4C5=NC([H])([H])C([H])([H])N5C([H])([H])[H])c(F)c4[H]	8	21366644
50140397	c1(c([H])c(C([H])([H])[H])nn1c2c([H])c([H])c(c([H])c(Cl)c([H])c3[H])c3c2[H])C(=O)N([H])c(c([H])c4[H])c([H])c([H])c4n5c([H])c([H])nc5C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H]	8	44273945
50278861	c1([H])c(C(N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=[N+]([H])[H])c([H])c([H])c(C(=O)N([H])c3c([H])c([H])c([H])c([H])c3C(N([H])c4nc([H])c(Cl)c([H])c4[H])=O)c1[H]	8	10297501
50140427	n1(nc(C([H])([H])[H])c([H])c1C(=O)N([H])c(c([H])c([H])c2C(=[N+]([H])[H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(F)c2[H])c4c([H])c5c(c([H])c([H])c([H])c5[H])c([H])c4F	8	21366560
